year,district,week_index,avg_rainfall,avg_temperature,avg_humidity,population,elevation_m,river_status,area_sq_km,sanitation_index,malaria_cases,ad_cases,typhoid_cases,flood_inundation,mean_ndvi,stagnant_water,malaria_risk,ad_risk,typhoid_risk,malaria_risk_next_week,ad_risk_next_week,typhoid_risk_next_week,avg_rainfall_lag1,avg_rainfall_lag2,avg_temperature_lag1,avg_temperature_lag2,avg_humidity_lag1,avg_humidity_lag2,flood_inundation_lag1,flood_inundation_lag2,stagnant_water_lag1,stagnant_water_lag2,mean_ndvi_lag1,mean_ndvi_lag2,avg_rainfall_roll3,avg_rainfall_roll5,avg_temperature_roll3,avg_temperature_roll5,avg_humidity_roll3,avg_humidity_roll5,flood_inundation_roll3,flood_inundation_roll5,stagnant_water_roll3,stagnant_water_roll5,mean_ndvi_roll3,mean_ndvi_roll5
2024,Tando Allahyar,41,0,31.7816,38.743,922012,18,0,2343,0.2,4130,1344,12,0,0,0,44.79334325,14.57681679,0.13015015,36.45288781,13.15601098,0.216916916,0,0,31.1337,31.3593,61.7561,63.5895,0,0,0,0,0,0,0,0.30308,31.42486667,30.68722,54.6962,60.99398,0,0,0,0,0,0
2024,Tando Allahyar,42,0,32.2304,42.3237,922012,18,0,2343,0.2,3361,1213,20,0,0,0,36.45288781,13.15601098,0.216916916,33.14490484,13.10178176,0.151841842,0,0,31.7816,31.1337,38.743,61.7561,0,0,0,0,0,0,0,0,31.71523333,31.34624,47.6076,54.57026,0,0,0,0,0,0
2024,Tando Allahyar,43,0,31.9069,35.4573,922012,18,0,2343,0.2,3056,1208,14,0,0,0,33.14490484,13.10178176,0.151841842,22.70035531,10.55300799,0.086766767,0,0,32.2304,31.7816,42.3237,38.743,0,0,0,0,0,0,0,0,31.97296667,31.68238,38.84133333,48.37392,0,0,0,0,0,0
2024,Tando Allahyar,44,0,29.5069,46.0799,922012,18,0,2343,0.2,2093,973,8,0,0,0,22.70035531,10.55300799,0.086766767,15.39721961,16.51396275,0.108709509,0,0,31.9069,32.2304,35.4573,42.3237,0,0,0,0,0,0,0,0,31.21473333,31.3119,41.28696667,44.872,0,0,0,0,0,0
2025,Tando Allahyar,18,0.0571,34.2658,39.6912,1011871,18,0,2343,0.2,1558,1671,11,0,0,0,15.39721961,16.51396275,0.108709509,16.95868347,18.16437075,0.118592192,0,0,29.5069,31.9069,46.0799,35.4573,0,0,0,0,0,0,0.019033333,0.01142,31.8932,31.93832,40.40946667,40.45902,0,0,0,0,0,0
2025,Tando Allahyar,19,0.7,32.9982,47.3117,1011871,18,0,2343,0.2,1716,1838,12,0,0,0,16.95868347,18.16437075,0.118592192,17.94695174,19.15263902,0.14824024,0.0571,0,34.2658,29.5069,39.6912,46.0799,0,0,0,0,0,0,0.252366667,0.15142,32.25696667,32.18164,44.36093333,42.17276,0,0,0,0,0,0
2025,Tando Allahyar,20,0.2286,33.8066,53.9754,1011871,18,0,2343,0.2,1816,1938,15,0,0,0,17.94695174,19.15263902,0.14824024,18.93522,20.14090729,0.187770971,0.7,0.0571,32.9982,34.2658,47.3117,39.6912,0,0,0,0,0,0,0.328566667,0.19714,33.6902,32.49688,46.99276667,44.5031,0,0,0,0,0,0
2025,Tando Allahyar,21,0,34.0509,54.9024,1011871,18,0,2343,0.2,1916,2038,19,0,0,0,18.93522,20.14090729,0.187770971,15.93088447,19.69618657,0.079061461,0.2286,0.7,33.8066,32.9982,53.9754,47.3117,0,0,0,0,0,0,0.309533333,0.19714,33.61856667,32.92568,52.06316667,48.39212,0,0,0,0,0,0
2025,Tando Allahyar,22,0.0143,36.1146,45.4272,1011871,18,0,2343,0.2,1612,1993,8,0,0,0,15.93088447,19.69618657,0.079061461,11.90863262,12.84748748,0.543547547,0,0.2286,34.0509,33.8066,54.9024,53.9754,0,0,0,0,0,0,0.080966667,0.2,34.65736667,34.24722,51.435,48.26158,0,0,0,0,0,0
2025,Tando Allahyar,23,0,33.2637,54.1314,1011871,18,0,2343,0.2,1205,1300,55,0,0,0,11.90863262,12.84748748,0.543547547,15.10073913,15.67393472,0.543547547,0.0143,0,36.1146,34.0509,45.4272,54.9024,0,0,0,0,0,0,0.004766667,0.18858,34.4764,34.0468,51.487,51.14962,0,0,0,0,0,0
2025,Tando Allahyar,24,0.4143,34.0078,55.1099,1011871,18,0,2343,0.2,1528,1586,55,0,0,0,15.10073913,15.67393472,0.543547547,18.80674513,18.84627586,0.049413413,0,0.0143,33.2637,36.1146,54.1314,45.4272,0,0,0,0,0,0,0.142866667,0.13144,34.46203333,34.24872,51.55616667,52.70926,0,0,0,0,0,0
2025,Tando Allahyar,25,0,34.6515,53.7962,1011871,18,0,2343,0.2,1903,1907,5,0,0,0,18.80674513,18.84627586,0.049413413,16.83020859,15.60475594,0.504016816,0.4143,0,34.0078,33.2637,55.1099,54.1314,0,0,0,0,0,0,0.1381,0.08572,33.97433333,34.4177,54.34583333,52.67342,0,0,0,0,0,0
2025,Tando Allahyar,27,0.5143,32.0328,68.7139,1011871,18,0,2343,0.2,1703,1579,51,0,0,0,16.83020859,15.60475594,0.504016816,22.4139243,21.42565604,0.59296096,0,0.4143,34.6515,34.0078,53.7962,55.1099,0,0,0,0,0,0,0.309533333,0.18858,33.56403333,34.01408,59.20666667,55.43572,0,0,0,0,0,0
2025,Tando Allahyar,28,0.0143,31.9932,65.2383,1011871,18,0,2343,0.2,2268,2168,60,0,0,0,22.4139243,21.42565604,0.59296096,25.67520959,25.32931569,0.533664864,0.5143,0,32.0328,34.6515,68.7139,53.7962,0,0,0,0,0,0,0.1762,0.18858,32.8925,33.1898,62.5828,59.39794,0,0,0,0,0,0
2025,Tando Allahyar,29,0.2857,31.8164,65.2966,1011871,18,0,2343,0.2,2598,2563,54,0,0,0,25.67520959,25.32931569,0.533664864,30.80432189,23.31324843,0.543547547,0.0143,0.5143,31.9932,32.0328,65.2383,68.7139,0,0,0,0,0,0,0.271433333,0.24572,31.94746667,32.90034,66.41626667,61.63098,0,0,0,0,0,0
2025,Tando Allahyar,30,0.0143,31.6304,66.4476,1011871,18,0,2343,0.2,3117,2359,55,0,0,0,30.80432189,23.31324843,0.543547547,34.30279156,18.31261099,0.59296096,0.2857,0.0143,31.8164,31.9932,65.2966,65.2383,0,0,0,0,0,0,0.104766667,0.16572,31.81333333,32.42486,65.66083333,63.89852,0,0,0,0,0,0
2025,Tando Allahyar,32,0.0429,30.7423,64.1563,1011871,18,0,2343,0.2,3471,1853,60,0,0,0,34.30279156,18.31261099,0.59296096,36.61533931,19.03404683,0.840028027,0.0143,0.2857,31.6304,31.8164,66.4476,65.2966,0,0,0,0,0,0,0.1143,0.1743,31.39636667,31.64302,65.30016667,65.97054,0,0,0,0,0,0
2025,Tando Allahyar,33,0.5571,31.8039,62.0567,1011871,18,0,2343,0.2,3705,1926,85,0,0,0,36.61533931,19.03404683,0.840028027,33.7691267,17.26504663,0.59296096,0.0429,0.0143,30.7423,31.6304,64.1563,66.4476,0,0,0,0,0,0,0.204766667,0.18286,31.3922,31.59724,64.2202,64.6391,0,0,0,0,0,0
2025,Tando Allahyar,34,13.2286,30.1819,78.7655,1011871,18,0,2343,0.2,3417,1747,60,0,0,0,33.7691267,17.26504663,0.59296096,22.20638797,11.30578898,0.345893894,0.5571,0.0429,31.8039,30.7423,62.0567,64.1563,0,0,0,0,0,0,4.609533333,2.82572,30.90936667,31.23498,68.32616667,67.34454,0,0,0,0,0,0
2025,Tando Allahyar,36,3.7429,30.4203,68.0621,1011871,18,0,2343,0.2,2247,1144,35,0,0,0,22.20638797,11.30578898,0.345893894,39.08600998,14.73507987,0.494134134,13.2286,0.5571,30.1819,31.8039,78.7655,62.0567,0,0,0,0,0,0,5.842866667,3.51716,30.80203333,30.95576,69.6281,67.89764,0,0,0,0,0,0
2025,Tando Allahyar,39,0.0286,29.484,66.918,1011871,18,0,2343,0.2,5058,1085,31,0,0,0,49.98660896,10.7227107,0.306363163,36.80311028,13.08467186,2.025949948,0,10.9571,28.4816,27.2429,75.9561,83.1094,0,0,0,0,0,0,3.6619,5.59144,28.40283333,29.16214,75.32783333,74.56222,0,0,0,0,0,0
2025,Tando Allahyar,42,0,28.6736,33.2672,1011871,18,0,2343,0.2,4405,1085,38,0,0,0,43.53321718,10.7227107,0.375541942,36.97111588,8.993241233,0.55343023,0,0.9571,27.8697,29.6119,49.3578,69.6877,0,0,0,0,0,0,0.319033333,0.19714,28.7184,28.82416,50.7709,59.03736,0,0,0,0,0,0
2025,Tando Allahyar,43,0,28.0575,35.0501,1011871,18,0,2343,0.2,3741,910,56,0,0,0,36.97111588,8.993241233,0.55343023,30.49795873,8.79558758,0.336011211,0,0,28.6736,27.8697,33.2672,49.3578,0,0,0,0,0,0,0,0.19714,28.20026667,28.73934,39.22503333,50.85616,0,0,0,0,0,0
2024,Tando Muhammad Khan,18,0,31.599,32.8457,818443,14,2,1733,0.2,1728,1274,0,0,0,0,21.11326018,15.56614205,0,20.66118227,17.15452389,0.024436644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Tando Muhammad Khan,19,0,33.5627,51.8282,818443,14,2,1733,0.2,1691,1404,2,0,0,0,20.66118227,17.15452389,0.024436644,18.31526447,16.86128417,0.024436644,0,0,31.599,0,32.8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Tando Muhammad Khan,20,0,34.702,42.4613,818443,14,2,1733,0.2,1499,1380,2,0,0,0,18.31526447,16.86128417,0.024436644,19.02392714,17.55772852,0,0,0,33.5627,31.599,51.8282,32.8457,0,0,0,0,0,0,0,0,33.2879,0,42.3784,0,0,0,0,0,0,0
2024,Tando Muhammad Khan,21,0,35.0704,52.6295,818443,14,2,1733,0.2,1557,1437,0,0,0,0,19.02392714,17.55772852,0,16.6535727,14.05107014,0,0,0,34.702,33.5627,42.4613,51.8282,0,0,0,0,0,0,0,0,34.44503333,0,48.973,0,0,0,0,0,0,0
2024,Tando Muhammad Khan,22,0.0286,35.0282,56.0907,818443,14,2,1733,0.2,1363,1150,0,0,0,0,16.6535727,14.05107014,0,21.40145073,19.07400853,0.027543695,0,0,35.0704,34.702,52.6295,42.4613,0,0,0,0,0,0,0.009533333,0.00572,34.93353333,33.99246,50.39383333,47.17108,0,0,0,0,0,0
2024,Tando Muhammad Khan,23,0.0857,32.5552,60.1642,726119,14,2,1733,0.2,1554,1385,2,0,0,0,21.40145073,19.07400853,0.027543695,10.43906026,13.23474527,0.110174779,0.0286,0,35.0282,35.0704,56.0907,52.6295,0,0,0,0,0,0,0.0381,0.02286,34.21793333,34.1837,56.2948,52.63478,0,0,0,0,0,0
2024,Tando Muhammad Khan,24,0.0143,32.9383,60.6574,726119,14,2,1733,0.2,758,961,8,0,0,0,10.43906026,13.23474527,0.110174779,11.05879339,12.62878399,0.013771847,0.0857,0.0286,32.5552,35.0282,60.1642,56.0907,0,0,0,0,0,0,0.042866667,0.02572,33.50723333,34.05882,58.97076667,54.40062,0,0,0,0,0,0
2024,Tando Muhammad Khan,25,0.1714,34.3436,57.7813,726119,14,2,1733,0.2,803,917,1,0,0,0,11.05879339,12.62878399,0.013771847,20.58891173,16.51244493,0.027543695,0.0143,0.0857,32.9383,32.5552,60.6574,60.1642,0,0,0,0,0,0,0.090466667,0.06,33.27903333,33.98714,59.5343,57.46462,0,0,0,0,0,0
2024,Tando Muhammad Khan,26,1.9143,34.8948,57.6069,726119,14,2,1733,0.2,1495,1199,2,0,0,0,20.58891173,16.51244493,0.027543695,21.26373225,18.38541616,0.991573007,0.1714,0.0143,34.3436,32.9383,57.7813,60.6574,0,0,0,0,0,0,0.7,0.44286,34.0589,33.95202,58.68186667,58.4601,0,0,0,0,0,0
2024,Tando Muhammad Khan,27,0.0429,33.9874,61.2502,726119,14,2,1733,0.2,1544,1335,72,0,0,0,21.26373225,18.38541616,0.991573007,23.30196566,21.44276627,0.013771847,1.9143,0.1714,34.8948,34.3436,57.6069,57.7813,0,0,0,0,0,0,0.709533333,0.44572,34.4086,33.74386,58.87946667,59.492,0,0,0,0,0,0
2024,Tando Muhammad Khan,28,3.2286,32.3499,70.3583,726119,14,2,1733,0.2,1692,1557,1,0,0,0,23.30196566,21.44276627,0.013771847,17.91717336,19.32190178,0.013771847,0.0429,1.9143,33.9874,34.8948,61.2502,57.6069,0,0,0,0,0,0,1.7286,1.0743,33.74403333,33.7028,63.0718,61.53082,0,0,0,0,0,0
2024,Tando Muhammad Khan,29,1.7571,33.8636,63.8771,726119,14,2,1733,0.2,1301,1403,1,0,0,0,17.91717336,19.32190178,0.013771847,29.88490867,28.02570928,0.027543695,3.2286,0.0429,32.3499,33.9874,70.3583,61.2502,0,0,0,0,0,0,1.6762,1.42286,33.4003,33.88786,65.16186667,62.17476,0,0,0,0,0,0
2024,Tando Muhammad Khan,30,2.6857,32.2758,69.1898,726119,14,2,1733,0.2,2170,2035,2,0,0,0,29.88490867,28.02570928,0.027543695,37.50074024,22.84749469,0.013771847,1.7571,3.2286,33.8636,32.3499,63.8771,70.3583,0,0,0,0,0,0,2.557133333,1.92572,32.82976667,33.4743,67.8084,64.45646,0,0,0,0,0,0
2024,Tando Muhammad Khan,31,6.1,30.4234,77.2045,726119,14,2,1733,0.2,2723,1659,1,0,0,0,37.50074024,22.84749469,0.013771847,42.04544985,26.51080608,0,2.6857,1.7571,32.2758,33.8636,69.1898,63.8771,0,0,0,0,0,0,3.514266667,2.76286,32.1876,32.58002,70.09046667,68.37598,0,0,0,0,0,0
2024,Tando Muhammad Khan,32,0.3125,29.8946,73.3081,726119,14,2,1733,0.2,3053,1925,0,0,0,0,42.04544985,26.51080608,0,35.07689511,23.15047534,0,6.1,2.6857,30.4234,32.2758,77.2045,69.1898,0,0,0,0,0,0,3.032733333,2.81678,30.8646,31.76146,73.23413333,70.78756,0,0,0,0,0,0
2024,Tando Muhammad Khan,33,2.6,29.8651,74.9686,726119,14,2,1733,0.2,2547,1681,0,0,0,0,35.07689511,23.15047534,0,34.3745309,24.92704364,0.013771847,0.3125,6.1,29.8946,30.4234,73.3081,77.2045,0,0,0,0,0,0,3.004166667,2.69106,30.06103333,31.2645,75.1604,71.70962,0,0,0,0,0,0
2024,Tando Muhammad Khan,34,0.9429,30.3835,70.4108,726119,14,2,1733,0.2,2496,1810,1,0,0,0,34.3745309,24.92704364,0.013771847,24.80309701,18.83988713,0.027543695,2.6,0.3125,29.8651,29.8946,74.9686,73.3081,0,0,0,0,0,0,1.285133333,2.52822,30.04773333,30.56848,72.89583333,73.01636,0,0,0,0,0,0
2024,Tando Muhammad Khan,35,17.7,28.5802,79.0264,726119,14,2,1733,0.2,1801,1368,2,0,0,0,24.80309701,18.83988713,0.027543695,35.99960888,25.35397091,0.027543695,0.9429,2.6,30.3835,29.8651,70.4108,74.9686,0,0,0,0,0,0,7.080966667,5.53108,29.6096,29.82936,74.80193333,74.98368,0,0,0,0,0,0
2024,Tando Muhammad Khan,36,3.2429,28.7782,77.7014,726119,14,2,1733,0.2,2614,1841,2,0,0,0,35.99960888,25.35397091,0.027543695,35.32478836,21.82837799,0.013771847,17.7,0.9429,28.5802,30.3835,79.0264,70.4108,0,0,0,0,0,0,7.295266667,4.95966,29.2473,29.50032,75.71286667,75.08306,0,0,0,0,0,0
2024,Tando Muhammad Khan,37,1.7538,28.8133,74.5564,726119,14,2,1733,0.2,2565,1585,1,0,0,0,35.32478836,21.82837799,0.013771847,30.5046418,21.00206715,0.041315542,3.2429,17.7,28.7782,28.5802,77.7014,79.0264,0,0,0,0,0,0,7.565566667,5.24792,28.7239,29.28406,77.09473333,75.33272,0,0,0,0,0,0
2024,Tando Muhammad Khan,38,0,29.6564,69.524,726119,14,2,1733,0.2,2215,1525,3,0,0,0,30.5046418,21.00206715,0.041315542,27.92930635,20.63022728,0.013771847,1.7538,3.2429,28.8133,28.7782,74.5564,77.7014,0,0,0,0,0,0,1.665566667,4.72792,29.08263333,29.24232,73.92726667,74.2438,0,0,0,0,0,0
2024,Tando Muhammad Khan,39,0,30.3073,69.3592,726119,14,2,1733,0.2,2028,1498,1,0,0,0,27.92930635,20.63022728,0.013771847,19.83146013,16.71902264,0,0,1.7538,29.6564,28.8133,69.524,74.5564,0,0,0,0,0,0,0.5846,4.53934,29.59233333,29.22708,71.14653333,74.03348,0,0,0,0,0,0
2024,Tando Muhammad Khan,40,0,30.0441,67.8429,726119,14,2,1733,0.2,1440,1214,0,0,0,0,19.83146013,16.71902264,0,20.10689708,14.62570185,0,0,0,30.3073,29.6564,69.3592,69.524,0,0,0,0,0,0,0,0.99934,30.0026,29.51986,68.9087,71.79678,0,0,0,0,0,0
2024,Tando Muhammad Khan,41,0,31.2966,43.8017,726119,14,2,1733,0.2,1460,1062,0,0,0,0,20.10689708,14.62570185,0,17.91717336,13.26228896,0.027543695,0,0,30.0441,30.3073,67.8429,69.3592,0,0,0,0,0,0,0,0.35076,30.54933333,30.02354,60.3346,65.01684,0,0,0,0,0,0
2024,Tando Muhammad Khan,42,0,31.6466,48.9487,726119,14,2,1733,0.2,1301,963,2,0,0,0,17.91717336,13.26228896,0.027543695,16.96691589,13.31737635,0,0,0,31.2966,30.0441,43.8017,67.8429,0,0,0,0,0,0,0,0,30.99576667,30.5902,53.5311,59.8953,0,0,0,0,0,0
2024,Tando Muhammad Khan,43,0,31.1186,43.287,726119,14,2,1733,0.2,1232,967,0,0,0,0,16.96691589,13.31737635,0,12.60124029,11.34800219,0,0,0,31.6466,31.2966,48.9487,43.8017,0,0,0,0,0,0,0,0,31.35393333,30.88264,45.3458,54.6479,0,0,0,0,0,0
2024,Tando Muhammad Khan,44,0,28.8493,54.0048,726119,14,2,1733,0.2,915,824,0,0,0,0,12.60124029,11.34800219,0,6.744513668,12.47490662,0,0,0,31.1186,31.6466,43.287,48.9487,0,0,0,0,0,0,0,0,30.53816667,30.59104,48.74683333,51.57702,0,0,0,0,0,0
2025,Tando Muhammad Khan,18,0,33.1398,46.9704,818443,14,2,1733,0.2,552,1021,0,0,0,0,6.744513668,12.47490662,0,7.41652137,13.72117545,0,0,0,28.8493,31.1186,54.0048,43.287,0,0,0,0,0,0,0,0,31.0359,31.21018,48.0874,47.40252,0,0,0,0,0,0
2025,Tando Muhammad Khan,19,0.4571,32.555,52.5478,818443,14,2,1733,0.2,607,1123,0,0,0,0,7.41652137,13.72117545,0,8.027437464,14.33209154,0,0,0,33.1398,28.8493,46.9704,54.0048,0,0,0,0,0,0,0.152366667,0.09142,31.5147,31.46186,51.17433333,49.15174,0,0,0,0,0,0
2025,Tando Muhammad Khan,20,0.1143,33.1731,57.7109,818443,14,2,1733,0.2,657,1173,0,0,0,0,8.027437464,14.33209154,0,9.24926965,15.55392373,0,0.4571,0,32.555,33.1398,52.5478,46.9704,0,0,0,0,0,0,0.190466667,0.11428,32.95596667,31.76716,52.4097,50.90418,0,0,0,0,0,0
2025,Tando Muhammad Khan,21,0,33.0329,60.1276,818443,14,2,1733,0.2,757,1273,0,0,0,0,9.24926965,15.55392373,0,10.88652478,15.00409925,0,0.1143,0.4571,33.1731,32.555,57.7109,52.5478,0,0,0,0,0,0,0.190466667,0.11428,32.92033333,32.15002,56.79543333,54.2723,0,0,0,0,0,0
2025,Tando Muhammad Khan,22,0,34.8359,53.435,818443,14,2,1733,0.2,891,1228,0,0,0,0,10.88652478,15.00409925,0,7.135499968,11.15532786,0.232148115,0,0.1143,33.0329,33.1731,60.1276,57.7109,0,0,0,0,0,0,0.0381,0.11428,33.68063333,33.34734,57.09116667,54.15834,0,0,0,0,0,0
2025,Tando Muhammad Khan,23,0,32.5285,58.3141,818443,14,2,1733,0.2,584,913,19,0,0,0,7.135499968,11.15532786,0.232148115,11.60740577,15.00409925,0.097746575,0,0,34.8359,33.0329,53.435,60.1276,0,0,0,0,0,0,0,0.11428,33.46576667,33.22508,57.29223333,56.42708,0,0,0,0,0,0
2025,Tando Muhammad Khan,24,0.1714,33.1999,59.3457,818443,14,2,1733,0.2,950,1228,8,0,0,0,11.60740577,15.00409925,0.097746575,11.52187752,15.33399394,0,0,0,32.5285,34.8359,58.3141,53.435,0,0,0,0,0,0,0.057133333,0.05714,33.52143333,33.35406,57.0316,57.78666,0,0,0,0,0,0
2025,Tando Muhammad Khan,25,0.4571,33.6939,59.9303,818443,14,2,1733,0.2,943,1255,0,0,0,0,11.52187752,15.33399394,0,8.613916913,14.34430987,0.171056506,0.1714,0,33.1999,32.5285,59.3457,58.3141,0,0,0,0,0,0,0.2095,0.1257,33.14076667,33.45822,59.1967,58.23054,0,0,0,0,0,0
2025,Tando Muhammad Khan,27,2.0714,31.3972,71.8161,818443,14,2,1733,0.2,705,1174,14,0,0,0,8.613916913,14.34430987,0.171056506,15.78607185,22.95822678,0.146619862,0.4571,0.1714,33.6939,33.1999,59.9303,59.3457,0,0,0,0,0,0,0.899966667,0.53998,32.76366667,33.13108,63.69736667,60.56824,0,0,0,0,0,0
2025,Tando Muhammad Khan,28,0.0143,31.6761,66.8579,818443,14,2,1733,0.2,1292,1879,12,0,0,0,15.78607185,22.95822678,0.146619862,18.58406755,26.14720879,0.244366437,2.0714,0.4571,31.3972,33.6939,71.8161,59.9303,0,0,0,0,0,0,0.8476,0.54284,32.25573333,32.49912,66.20143333,63.25282,0,0,0,0,0,0
2025,Tando Muhammad Khan,30,0.0857,31.3451,67.7906,818443,14,2,1733,0.2,2210,2403,51,0,0,0,27.00249132,29.36062744,0.623134415,39.58736283,23.99678414,0.72088099,0.1429,0.0143,31.6612,31.6761,66.5967,66.8579,0,0,0,0,0,0,0.080966667,0.55428,31.5608,31.9547,67.08173333,66.59832,0,0,0,0,0,0
2025,Tando Muhammad Khan,32,0.0429,30.3142,66.7718,818443,14,2,1733,0.2,3240,1964,59,0,0,0,39.58736283,23.99678414,0.72088099,40.17384228,20.53899905,1.075212324,0.0857,0.1429,31.3451,31.6612,67.7906,66.5967,0,0,0,0,0,0,0.0905,0.47144,31.10683333,31.27876,67.05303333,67.96662,0,0,0,0,0,0
2025,Tando Muhammad Khan,33,0.8143,31.2332,65.3269,818443,14,2,1733,0.2,3288,1681,88,0,0,0,40.17384228,20.53899905,1.075212324,33.83253324,20.56343569,0.928592462,0.0429,0.0857,30.3142,31.3451,66.7718,67.7906,0,0,0,0,0,0,0.3143,0.22002,30.96416667,31.24596,66.62976667,66.66878,0,0,0,0,0,0
2025,Tando Muhammad Khan,34,13.0286,29.7362,80.8638,818443,14,2,1733,0.2,2769,1683,76,0,0,0,33.83253324,20.56343569,0.928592462,23.70354441,17.56994684,0.403204621,0.8143,0.0429,31.2332,30.3142,65.3269,66.7718,0,0,0,0,0,0,4.6286,2.82288,30.42786667,30.85798,70.9875,69.46996,0,0,0,0,0,0
2025,Tando Muhammad Khan,36,2.8,30.0761,69.761,818443,14,2,1733,0.2,1940,1438,33,0,0,0,23.70354441,17.56994684,0.403204621,31.81651013,20.38016087,1.478416945,13.0286,0.8143,29.7362,31.2332,80.8638,65.3269,0,0,0,0,0,0,5.547633333,3.3543,30.3485,30.54096,71.9839,70.10282,0,0,0,0,0,0
2025,Tando Muhammad Khan,37,12.5714,27.2002,83.3366,818443,14,2,1733,0.2,2604,1668,121,0,0,0,31.81651013,20.38016087,1.478416945,34.98105549,21.27209836,1.77165667,2.8,13.0286,30.0761,29.7362,69.761,80.8638,0,0,0,0,0,0,9.466666667,5.85144,29.00416667,29.71198,77.98713333,73.21202,0,0,0,0,0,0
2025,Tando Muhammad Khan,38,0.0429,28.5076,75.8615,818443,14,2,1733,0.2,2863,1741,145,0,0,0,34.98105549,21.27209836,1.77165667,34.59006919,16.80019256,1.270705474,12.5714,2.8,27.2002,30.0761,83.3366,69.761,0,0,0,0,0,0,5.1381,5.85144,28.59463333,29.35066,76.3197,75.02996,0,0,0,0,0,0
2025,Tando Muhammad Khan,39,0,29.1892,69.4328,818443,14,2,1733,0.2,2831,1375,104,0,0,0,34.59006919,16.80019256,1.270705474,25.52407437,15.74941688,0.659789381,0.0429,12.5714,28.5076,27.2002,75.8615,83.3366,0,0,0,0,0,0,4.204766667,5.68858,28.299,28.94186,76.2103,75.85114,0,0,0,0,0,0
2025,Tando Muhammad Khan,40,2.8,29.3618,72.1852,818443,14,2,1733,0.2,2089,1289,54,0,0,0,25.52407437,15.74941688,0.659789381,24.47329869,19.06058211,0.989684071,0,0.0429,29.1892,28.5076,69.4328,75.8615,0,0,0,0,0,0,0.947633333,3.64286,29.01953333,28.86698,72.49316667,74.11542,0,0,0,0,0,0
2025,Tando Muhammad Khan,41,0,27.5764,55.3799,818443,14,2,1733,0.2,2003,1560,81,0,0,0,24.47329869,19.06058211,0.989684071,25.54851101,14.31987322,1.087430646,2.8,0,29.3618,29.1892,72.1852,69.4328,0,0,0,0,0,0,0.933333333,3.08286,28.70913333,28.36704,65.66596667,71.2392,0,0,0,0,0,0
2025,Tando Muhammad Khan,42,0,28.1038,37.2375,818443,14,2,1733,0.2,2091,1172,89,0,0,0,25.54851101,14.31987322,1.087430646,17.41110865,9.408107834,1.001902393,0,2.8,27.5764,29.3618,55.3799,72.1852,0,0,0,0,0,0,0.933333333,0.56858,28.34733333,28.54776,54.9342,62.01938,0,0,0,0,0,0
2025,Tando Muhammad Khan,43,0,28.866,31.2365,818443,14,2,1733,0.2,1425,770,82,0,0,0,17.41110865,9.408107834,1.001902393,16.25036808,11.08201793,1.062994002,0,0,28.1038,27.5764,37.2375,55.3799,0,0,0,0,0,0,0,0.56,28.18206667,28.61944,41.28463333,53.09438,0,0,0,0,0,0
2024,Tank,18,1.4429,22.7371,55.3965,472690,250,0,1679,0.2,37,185,0,0.582615065,0.139772456,0,0.782754025,3.913770124,0,0.782754025,5.796610887,0.211555142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Tank,19,0.1143,29.9681,37.8547,472690,250,0,1679,0.2,37,274,10,0.671943363,0.140679354,0.556106378,0.782754025,5.796610887,0.211555142,0.782754025,12.0797986,0.50773234,1.4429,0,22.7371,0,55.3965,0,0.582615065,0,0,0,0.139772456,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Tank,20,0,31.8226,31.5935,472690,250,0,1679,0.2,37,571,24,0.600741399,0.116798134,0.576681928,0.782754025,12.0797986,0.50773234,0.90968711,4.484969007,0.021155514,0.1143,1.4429,29.9681,22.7371,37.8547,55.3965,0.671943363,0.582615065,0.556106378,0,0.140679354,0.139772456,0.519066667,0,28.17593333,0,41.6149,0,0.618433276,0,0.377596102,0,0.132416648,0
2024,Tank,21,0,34.9821,21.64,472690,250,0,1679,0.2,43,212,1,0.675157151,0.128098312,0.585789766,0.90968711,4.484969007,0.021155514,4.971545833,9.710381011,0.042311028,0,0.1143,31.8226,29.9681,31.5935,37.8547,0.600741399,0.671943363,0.576681928,0.556106378,0.116798134,0.140679354,0.0381,0,32.2576,0,30.36273333,0,0.649280638,0,0.572859358,0,0.128525267,0
2024,Tank,22,0,35.699,13.6482,472690,250,0,1679,0.2,235,459,2,0.335332746,0.127199761,0.320900887,4.971545833,9.710381011,0.042311028,8.611652736,7.676065772,0.340213441,0,0,34.9821,31.8226,21.64,31.5935,0.675157151,0.600741399,0.585789766,0.576681928,0.128098312,0.116798134,0,0.31144,34.1679,31.04178,22.2939,32.02658,0.537077099,0.573157945,0.494457527,0.407895792,0.124032069,0.130509603
