Year,District,week_index,Avg_rainfall,Avg_Temperature,Avg_Humidity,Population,Elevation_m,River_Status,Area_sq_km,Sanitation_Index,Malaria_cases,AD_cases,Typhoid_cases
2025,Dera Bugti,37,0.4,28.1443,71.6208,378394,250,0,10160,0.2,103,84,4
2025,Gwadar,37,2.9714,27.2762,84.6519,317947,12,0,12637,0.35,7,17,5
2025,Harnai,37,,,,0,,,,,96,202,0
2025,Hub,37,13.4286,26.5847,85.3701,461810,,,,,307,231,1
2025,Jaffarabad,37,,,,621388,55,1,1643,0.2,802,468,9
2025,Jhal Magsi,37,,,,180130,60,0,3615,0.2,347,383,27
2025,Kachhi (Bolan),37,1.8143,27.4738,66.4015,417079,,,,,78,112,10
2025,Kalat,37,0.0286,23.2675,46.9229,498077,2000,0,7654,0.2,15,37,20
2025,Kech (Turbat),37,,,,1098914,,,,,843,585,1
2025,Kharan,37,0,32.9684,37.5639,188592,700,0,14958,0.2,46,226,5
2025,Khuzdar,37,0.4857,25.8243,64.6882,969559,1237,0,35380,0.2,77,229,35
2025,Killa Abdullah,37,0,29.4275,23.9032,915157,1500,0,3553,0.2,13,227,33
2025,Killa Saifullah,37,0.0286,25.232,56.8286,413453,1500,0,6831,0.2,331,336,53
2025,Kohlu,37,0.2714,26.4202,62.9397,258710,1000,0,7610,0.2,67,117,32
2025,Lasbella,37,14.2143,26.0365,87.4427,697550,,,,,342,441,6
2025,Loralai,37,0.0857,24.5094,64.7079,479944,1400,0,3785,0.2,58,289,22
2025,Mastung,37,0,23.9959,57.4386,321574,1700,0,3308,0.2,76,139,20
2025,MusaKhel,37,0.2571,25.2493,61.2327,201891,,,,,274,129,27
2025,Naseerabad,37,5.1429,29.3757,75.1884,592374,,,,,109,337,52
2025,Nushki,37,0,31.6657,32.9519,0,900,0,5797,0.2,1,160,0
2025,Panjgur,37,0.2571,27.3918,59.2945,382021,900,0,16891,0.2,149,41,0
2025,Pishin,37,0,26.4188,41.7497,889769,1550,0,6218,0.2,59,497,38
2025,Quetta,37,0.1429,24.6757,55.8224,2751515,1680,0,3447,0.75,31,573,19
2025,Sibi,37,1.7857,31.3358,62.8993,163205,130,0,7121,0.2,191,464,18
2025,Sohbat pur,37,2.6857,29.6723,72.9825,241785,,,,,97,316,24
2025,Surab,37,0.3571,21.6464,63.1813,0,,,,,2,16,0
2025,Usta Muhammad,37,7.3571,28.7627,79.5734,314321,,,,,186,704,4
2025,Washuk,37,1.3143,24.153,62.7285,212771,700,0,33093,0.2,136,92,10
2025,Zhob,37,1.1429,26.4917,56.1172,374767,1400,0,20297,0.2,79,83,2
2025,Ziarat,37,,,,0,2400,0,3301,0.2,59,153,16
2025,Abbottabad,37,1.0714,23.572,79.8149,1611498,1256,0,1967,0.75,135,1381,16
2025,Bajaur,37,0.2429,24.0655,65.3823,1321356,900,0,1290,0.2,53,736,4
2025,Bannu,37,0.1,31.0973,58.966,1410816,312,1,1227,0.2,3,970,8
2025,Battagram,37,1.1714,23.8347,81.052,575449,1036,0,1301,0.2,0,0,5
2025,Buner,37,1.2,25.6446,79.987,1084406,700,0,1865,0.35,0,495,4
2025,Charsadda,37,0.9,28.4757,76.6427,1953624,300,2,996,0.2,1651,4050,242
2025,Chitral Lower,37,0.0429,23.8431,57.3782,336081,1500,1,6458,0.35,20,781,10
2025,Chitral Upper,37,0.0429,23.8431,57.3782,204308,2500,1,8392,0.2,29,241,12
2025,D.I. Khan,37,2.1,30.4999,71.0754,2050338,,,,,0,2011,3
2025,Dir Lower,37,1.1,29.6405,70.8798,1734809,800,1,1583,0.35,1,2021,30
2025,Dir Upper,37,0.2286,21.7979,69.328,1143644,1200,1,3699,0.35,32,2233,8
2025,Hangu,37,0.4429,27.8696,60.9273,627433,900,0,1097,0.2,133,225,4
2025,Haripur,37,0.9857,27.047,78.9655,1212553,605,2,1725,0.65,399,1665,1
2025,Karak,37,0.2,29.8336,60.0725,853502,500,0,3372,0.2,48,838,7
2025,Khyber,37,0.2714,28.1353,62.8539,1193210,1000,0,2576,0.2,48,855,28
2025,Kohat,37,0.2286,29.57,61.4204,1200463,500,0,2545,0.65,0,989,9
2025,Kohistan Lower,37,1.2571,7.9859,70.8962,244203,1500,2,1200,0.2,1,164,0
2025,Kohistan Upper,37,1.2571,7.9859,70.8962,369931,2500,2,4000,0.2,0,336,3
2025,Kolai Palas,37,1.2571,7.9859,70.8962,331246,,,,,6,81,2
2025,L & C Kurram,37,0.7286,16.9485,78.4512,604463,,,,,0,52,1
2025,Lakki Marwat,37,0.1,31.3927,61.8723,1059019,250,1,3164,0.2,0,980,1
2025,Malakand,37,0.9286,27.2358,69.9752,870427,700,1,952,0.2,40,817,0
2025,Mansehra,37,2.0571,23.8421,79.2301,1881089,1000,0,4579,0.2,271,1025,5
2025,Mardan,37,0.4286,28.6136,75.9501,2868781,300,0,1632,0.65,17,1220,20
2025,Mohmand,37,0.9286,27.2358,69.9752,563359,600,0,2296,0.2,67,163,7
2025,North Waziristan,37,0.9143,15.0259,75.4609,656447,1000,1,4707,0.2,0,46,16
2025,Nowshera,37,1.1,29.699,70.8899,1835149,280,2,1748,0.65,53,2805,16
2025,Orakzai,37,0.3571,26.6543,61.7902,307067,1200,0,1538,0.2,6,101,0
2025,Peshawar,37,0.0714,30.0722,66.6531,5160904,330,0,1257,0.75,461,5069,15
2025,Shangla,37,3.3143,18.1631,80.1396,915157,2000,2,1586,0.35,0,1399,15
2025,South Waziristan (Lower),37,0.2143,27.0096,64.0144,820861,,,,,76,72,10
2025,South Waziristan (Upper),37,,,,0,,,,,16,79,6
2025,Swabi,37,0.8714,28.1613,77.2495,1963296,340,2,1543,0.65,641,1659,46
2025,Swat,37,1.6,24.5581,80.1007,2791410,980,1,5337,0.35,416,3898,57
2025,Tank,37,0.1714,30.9931,65.0947,472690,250,0,1679,0.2,54,565,5
2025,Tor Ghar,37,0.7714,27.679,77.0435,206726,,,,,0,100,1
2025,Upper Kurram,37,0.7286,16.9485,78.4512,748325,,,,,106,204,15
2025,Badin,38,0.0429,28.3002,76.7926,2182111,9,1,6726,0.35,6381,3452,164
2025,Dadu,38,0,30.8013,68.0975,1873835,40,2,19070,0.35,4024,2624,509
2025,Ghotki,38,0,30.8731,64.7864,1989892,72,1,6083,0.35,5449,1310,238
2025,Hyderabad,38,0,28.8554,74.1076,2659637,20,2,993,0.75,1425,2635,42
2025,Jacobabad,38,0,32.2601,59.7912,1216179,55,0,2686,0.35,1507,940,182
2025,Jamshoro,38,0,28.97,73.5318,1200463,33,2,11204,0.35,3346,1875,87
2025,Kamber,38,0,30.8375,69.3457,1621170,50,0,5599,0.2,4646,2161,189
2025,Central,38,0.4571,27.3583,82.2235,3591719,10,0,69,0.95,55,1065,15
2025,East,38,0.4143,27.2518,83.7523,3514347,10,0,165,0.95,62,279,3
2025,Keamari,38,0.4714,27.5177,82.1035,2215961,2,0,559,0.2,17,675,1
2025,Korangi,38,0.4143,27.4145,82.9867,2970331,8,0,95,0.2,63,386,0
2025,Malir,38,0.4429,27.2035,83.736,2428732,20,0,2268,0.75,181,1739,38
2025,South,38,1.1286,26.8777,84.4227,2166395,4,0,122,0.95,3,115,0
2025,West,38,0.6857,27.5174,81.9526,4732945,15,0,929,0.75,333,834,63
2025,Kashmore,38,0,30.7822,65.5775,1316520,60,2,2592,0.35,2125,373,121
2025,Khairpur,38,0,30.5587,67.2348,2908676,53,2,15910,0.5,6374,3202,213
2025,Larkana,38,0,31.1973,66.2391,1842403,48,2,1906,0.5,7146,1951,34
2025,Matiari,38,0,29.0883,73.1031,930873,25,2,1417,0.2,4478,1869,82
2025,Mirpurkhas,38,0.0143,28.8039,74.3047,1820642,16,0,2925,0.5,6278,3346,99
2025,Naushero Feroze,38,0,29.9935,72.0366,1948788,38,2,2945,0.2,1832,1255,247
2025,Sanghar,38,0,29.204,72.1334,2486760,16,1,10608,0.2,8070,2346,226
2025,Shaheed Benazirabad,38,0,29.671,72.8371,1949997,30,2,4502,0.5,3467,2112,143
2025,Shikarpur,38,0,32.2635,58.4509,1488188,52,1,2512,0.35,2869,1333,257
2025,Sujawal,38,0.0571,28.1087,77.5918,945380,,,,,1916,3704,75
2025,Sukkur,38,0,31.1324,63.1637,1798882,65,2,5165,0.75,2555,1465,73
2025,Tando Allahyar,38,0,28.4816,75.9561,1011871,18,0,2343,0.2,4640,1588,38
2025,Tando Muhammad Khan,38,0.0429,28.5076,75.8615,818443,14,2,1733,0.2,2863,1741,145
2025,Tharparkar,38,0.0714,28.9123,72.8259,1994728,56,0,19638,0.35,4077,2476,1
2025,Thatta,38,0.0857,27.9843,78.7473,1184747,10,2,17355,0.35,3422,1799,109
2025,Umerkot,38,0.0286,29.0152,71.7523,1297177,12,0,5608,0.35,2904,1690,0
2025,Barkhan,38,0.1,28.8164,55.0045,206726,1100,0,3514,0.2,119,99,28
2025,Chagai,38,0,31.5244,13.8046,273217,919,0,44748,0.2,62,152,0
2025,Chaman,38,,,,0,1340,0,1341,0.2,45,0,0
2025,Dera Bugti,38,0.1571,29.7452,62.5358,378394,250,0,10160,0.2,82,85,0
2025,Gwadar,38,0,27.3494,87.8252,317947,12,0,12637,0.35,3,17,2
2025,Harnai,38,,,,0,,,,,101,254,4
2025,Hub,38,0.4286,27.2183,81.6077,461810,,,,,50,152,2
2025,Jaffarabad,38,,,,621388,55,1,1643,0.2,777,555,36
2025,Jhal Magsi,38,,,,180130,60,0,3615,0.2,343,310,0
2025,Kachhi (Bolan),38,0,29.2831,46.7153,417079,,,,,122,197,29
2025,Kalat,38,0,21.8425,18.4266,498077,2000,0,7654,0.2,1,2,0
2025,Kech (Turbat),38,,,,1098914,,,,,797,574,0
2025,Kharan,38,0,31.8943,17.1644,188592,700,0,14958,0.2,55,223,0
2025,Khuzdar,38,0,27.8949,33.6503,969559,1237,0,35380,0.2,17,36,0
2025,Killa Abdullah,38,0,26.2147,13.1129,915157,1500,0,3553,0.2,14,233,1
2025,Killa Saifullah,38,0,25.6868,19.9387,413453,1500,0,6831,0.2,324,306,5
2025,Kohlu,38,0.1429,27.4633,55.4864,258710,1000,0,7610,0.2,97,142,2
2025,Lasbella,38,1.7857,26.166,87.159,697550,,,,,515,545,5
2025,Loralai,38,0,25.4165,36.0449,479944,1400,0,3785,0.2,79,279,1
2025,Mastung,38,0,23.3402,18.6759,321574,1700,0,3308,0.2,76,179,0
2025,MusaKhel,38,0,26.0966,49.7795,201891,,,,,306,149,3
2025,Naseerabad,38,0,33.1096,56.4138,592374,,,,,130,368,57
2025,Nushki,38,0,28.9598,15.7853,0,900,0,5797,0.2,5,151,0
2025,Panjgur,38,0,28.8135,38.0776,382021,900,0,16891,0.2,18,54,0
2025,Pishin,38,0,23.8313,17.7026,889769,1550,0,6218,0.2,43,531,3
2025,Quetta,38,0,23.4944,20.1374,2751515,1680,0,3447,0.75,25,584,0
2025,Sibi,38,0,33.7102,49.0047,163205,130,0,7121,0.2,161,412,2
2025,Sohbat pur,38,0,32.9116,56.7961,241785,,,,,19,68,18
2025,Surab,38,0,22.8857,20.9384,0,,,,,3,15,0
2025,Usta Muhammad,38,0,30.7392,70.6847,314321,,,,,186,578,21
2025,Zhob,38,0,26.2599,45.7482,374767,1400,0,20297,0.2,54,40,0
2025,Ziarat,38,,,,0,2400,0,3301,0.2,41,99,0
2025,Abbottabad,38,1.8571,23.2765,71.7492,1611498,1256,0,1967,0.75,1,1234,22
2025,Bajaur,38,1.0429,22.8006,59.1479,1321356,900,0,1290,0.2,426,695,5
2025,Bannu,38,1.4857,31.0229,54.9392,1410816,312,1,1227,0.2,1342,943,96
2025,Battagram,38,2.9143,22.8385,72.8941,575449,1036,0,1301,0.2,164,474,0
2025,Buner,38,2.2571,24.7321,75.3136,1084406,700,0,1865,0.35,193,304,6
2025,Charsadda,38,2.9286,27.4001,73.5859,1953624,300,2,996,0.2,543,2437,153
2025,Chitral Lower,38,0.4,21.4235,60.5885,336081,1500,1,6458,0.35,69,680,10
2025,Chitral Upper,38,0.4,21.4235,60.5885,204308,2500,1,8392,0.2,10,223,21
2025,D.I. Khan,38,0.7286,31.7109,62.8198,2050338,,,,,997,2098,0
2025,Dir Lower,38,1.4857,28.9863,67.921,1734809,800,1,1583,0.35,245,1741,33
2025,Dir Upper,38,0.3143,20.0024,66.9182,1143644,1200,1,3699,0.35,25,1636,17
2025,Hangu,38,1.7429,26.4809,61.914,627433,900,0,1097,0.2,289,294,12
2025,Haripur,38,3.1429,26.2152,76.5695,1212553,605,2,1725,0.65,9,1441,3
2025,Karak,38,0.8857,29.9357,53.6195,853502,500,0,3372,0.2,296,716,9
2025,Khyber,38,1.2,27.1716,59.4637,1193210,1000,0,2576,0.2,720,779,155
2025,Kohat,38,1.0857,29.2897,56.9021,1200463,500,0,2545,0.65,503,926,14
2025,Kohistan Lower,38,0.6,5.0579,73.0253,244203,1500,2,1200,0.2,2,218,0
2025,Kohistan Upper,38,0.6,5.0579,73.0253,369931,2500,2,4000,0.2,53,327,2
2025,Kolai Palas,38,0.6,5.0579,73.0253,331246,,,,,6,68,2
2025,L & C Kurram,38,1.0571,15.9958,75.5352,604463,,,,,27,38,7
2025,Lakki Marwat,38,2.2286,31.4123,57.6717,1059019,250,1,3164,0.2,859,931,18
2025,Malakand,38,5.8857,26.0849,65.9642,870427,700,1,952,0.2,52,1068,9
2025,Mansehra,38,1.5714,23.207,72.6392,1881089,1000,0,4579,0.2,12,1105,24
2025,Mardan,38,2.6143,27.2948,74.5329,2868781,300,0,1632,0.65,346,971,10
2025,Mohmand,38,5.8857,26.0849,65.9642,563359,600,0,2296,0.2,374,161,6
2025,North Waziristan,38,0.3571,13.7648,71.5011,656447,1000,1,4707,0.2,85,34,34
2025,Nowshera,38,1.4857,29.0448,67.9318,1835149,280,2,1748,0.65,778,2700,13
2025,Orakzai,38,1.3,25.6537,60.7526,307067,1200,0,1538,0.2,30,75,0
2025,Peshawar,38,0.6429,29.6374,61.3572,5160904,330,0,1257,0.75,81,4929,203
2025,SD Tank,38,0.6286,31.4267,58.0939,604463,,,,,13,22,0
2025,Shangla,38,2.5714,17.4869,68.5831,915157,2000,2,1586,0.35,1158,1688,105
2025,South Waziristan (Lower),38,0.3,27.1798,56.7394,820861,,,,,71,70,15
2025,South Waziristan (Upper),38,,,,0,,,,,89,83,0
2025,Swabi,38,6.8429,26.8069,75.9852,1963296,340,2,1543,0.65,155,1311,58
2025,Swat,38,8.8286,23.3846,74.2828,2791410,980,1,5337,0.35,155,3523,73
2025,Tank,38,0.6286,31.4267,58.0939,472690,250,0,1679,0.2,237,585,2
2025,Tor Ghar,38,5.2857,26.7525,76.3553,206726,,,,,80,89,6
2025,Upper Kurram,38,1.0571,15.9958,75.5352,748325,,,,,23,165,15
2025,Badin,39,0.0143,28.73,71.7396,2182111,9,1,6726,0.35,5586,2727,119
2025,Dadu,39,0,30.406,65.3632,1873835,40,2,19070,0.35,3719,2535,402
2025,Ghotki,39,0,30.693,59.9124,1989892,72,1,6083,0.35,5271,1262,211
2025,Hyderabad,39,0.0286,29.7634,65.666,2659637,20,2,993,0.75,1509,1942,40
2025,Jacobabad,39,0,32.4914,51.211,1216179,55,0,2686,0.35,1571,820,140
2025,Jamshoro,39,0,29.6578,66.3616,1200463,33,2,11204,0.35,3334,1915,83
2025,Kamber,39,0,32.6678,53.6284,1621170,50,0,5599,0.2,4124,1780,185
2025,Central,39,0.3,28.1208,76.7817,3591719,10,0,69,0.95,54,1211,29
2025,East,39,0.1571,27.8905,79.3725,3514347,10,0,165,0.95,44,328,2
2025,Keamari,39,0.5,27.9835,78.6696,2215961,2,0,559,0.2,16,714,2
2025,Korangi,39,0.3714,28.0698,78.3287,2970331,8,0,95,0.2,109,397,0
2025,Malir,39,0.0571,27.9208,78.8545,2428732,20,0,2268,0.75,187,1660,42
2025,South,39,0.7857,27.0286,82.9566,2166395,4,0,122,0.95,6,100,0
2025,West,39,0.3714,27.9525,78.8954,4732945,15,0,929,0.75,387,799,71
2025,Kashmore,39,0,30.7027,60.0777,1316520,60,2,2592,0.35,1976,362,27
2025,Khairpur,39,0,31.8298,53.3914,2908676,53,2,15910,0.5,7173,3035,335
2025,Larkana,39,0,32.4664,52.8564,1842403,48,2,1906,0.5,6906,1765,22
2025,Matiari,39,0,30.1148,63.9783,930873,25,2,1417,0.2,4089,1515,62
2025,Mirpurkhas,39,0.0143,29.6438,65.9514,1820642,16,0,2925,0.5,6566,2999,114
2025,Naushero Feroze,39,0,31.0548,59.9504,1948788,38,2,2945,0.2,1773,1431,184
2025,Sanghar,39,0,30.4876,61.2962,2486760,16,1,10608,0.2,7532,2121,135
2025,Shaheed Benazirabad,39,0,30.3659,64.1912,1949997,30,2,4502,0.5,2746,1783,143
2025,Shikarpur,39,0,32.7686,49.3546,1488188,52,1,2512,0.35,1718,907,163
2025,Sujawal,39,0.0429,28.456,75.2305,945380,,,,,2595,1745,63
2025,Sukkur,39,0,31.6571,53.714,1798882,65,2,5165,0.75,3164,1381,100
2025,Tando Allahyar,39,0.0286,29.484,66.918,1011871,18,0,2343,0.2,5058,1085,31
2025,Tando Muhammad Khan,39,0,29.1892,69.4328,818443,14,2,1733,0.2,2831,1375,104
2025,Tharparkar,39,0,29.9611,62.2472,1994728,56,0,19638,0.35,4282,2203,0
2025,Thatta,39,0.1286,28.2855,76.4434,1184747,10,2,17355,0.35,1883,1056,82
2025,Umerkot,39,0,29.9687,62.0819,1297177,12,0,5608,0.35,3362,1788,0
2025,Barkhan,39,0,28.7795,51.276,206726,1100,0,3514,0.2,147,65,25
2025,Chagai,39,0,31.3816,13.8498,273217,919,0,44748,0.2,57,152,0
2025,Chaman,39,,,,0,1340,0,1341,0.2,24,0,7
2025,Dera Bugti,39,0,29.6609,56.155,378394,250,0,10160,0.2,68,81,0
2025,Harnai,39,,,,0,,,,,100,246,3
2025,Hub,39,0.2286,27.5511,79.2712,461810,,,,,140,247,2
2025,Jaffarabad,39,,,,621388,55,1,1643,0.2,845,602,59
2025,Jhal Magsi,39,,,,180130,60,0,3615,0.2,375,350,10
2025,Kachhi (Bolan),39,0,29.4372,43.7009,417079,,,,,33,82,29
2025,Kalat,39,0,21.9306,20.6621,498077,2000,0,7654,0.2,5,2,0
2025,Kech (Turbat),39,,,,1098914,,,,,573,601,1
2025,Kharan,39,0,31.8964,14.415,188592,700,0,14958,0.2,44,214,0
2025,Khuzdar,39,0.5143,27.9464,42.5644,969559,1237,0,35380,0.2,82,185,0
2025,Killa Abdullah,39,0,26.7204,13.2692,915157,1500,0,3553,0.2,23,250,13
2025,Killa Saifullah,39,0,25.4793,16.5323,413453,1500,0,6831,0.2,264,267,10
2025,Kohlu,39,0,27.2047,53.3399,258710,1000,0,7610,0.2,90,164,3
2025,Lasbella,39,0.9286,26.274,85.9094,697550,,,,,460,514,7
2025,Loralai,39,0,25.4594,30.8717,479944,1400,0,3785,0.2,56,262,0
2025,Mastung,39,0,23.9161,17.6893,321574,1700,0,3308,0.2,86,177,2
2025,Naseerabad,39,0,33.592,47.5181,592374,,,,,154,334,60
2025,Nushki,39,0,29.2595,14.514,0,900,0,5797,0.2,10,164,0
2025,Panjgur,39,0,28.7412,40.1992,382021,900,0,16891,0.2,257,102,0
2025,Pishin,39,0,24.1307,16.6026,889769,1550,0,6218,0.2,47,460,8
2025,Quetta,39,0,24.1212,18.1929,2751515,1680,0,3447,0.75,26,540,0
2025,Sibi,39,0,33.2123,46.3164,163205,130,0,7121,0.2,228,542,2
2025,Sohbat pur,39,0,33.0648,48.8492,241785,,,,,97,240,14
2025,Surab,39,0,23.1392,19.8303,0,,,,,1,14,0
2025,Usta Muhammad,39,0,31.1695,60.8593,314321,,,,,192,707,31
2025,Washuk,39,0,25.5137,32.0672,212771,700,0,33093,0.2,63,62,2
2025,Zhob,39,0,25.7646,40.6245,374767,1400,0,20297,0.2,43,51,0
2025,Ziarat,39,,,,0,2400,0,3301,0.2,53,61,7
2025,Abbottabad,39,0.4714,23.77,57.4104,1611498,1256,0,1967,0.75,122,1286,21
2025,Bajaur,39,0.0286,22.7732,46.9179,1321356,900,0,1290,0.2,482,620,1
2025,Bannu,39,0.2143,29.8806,50.9607,1410816,312,1,1227,0.2,1717,1038,69
2025,Battagram,39,0.3714,22.4445,65.2962,575449,1036,0,1301,0.2,197,472,0
2025,Buner,39,0.3714,24.4797,66.9912,1084406,700,0,1865,0.35,212,354,8
2025,Charsadda,39,2.5857,26.6448,71.9088,1953624,300,2,996,0.2,571,2234,37
2025,Chitral Lower,39,0.0143,20.9396,48.9268,336081,1500,1,6458,0.35,38,694,7
2025,Chitral Upper,39,0.0143,20.9396,48.9268,204308,2500,1,8392,0.2,11,203,14
2025,D.I. Khan,39,0,30.1201,67.2962,2050338,,,,,1466,2251,0
2025,Dir Lower,39,0.5857,28.6375,61.6696,1734809,800,1,1583,0.35,202,1827,6
2025,Dir Upper,39,0.0286,19.4827,56.7326,1143644,1200,1,3699,0.35,21,1595,11
2025,Hangu,39,0.7429,25.8937,52.8677,627433,900,0,1097,0.2,156,382,12
2025,Haripur,39,0.7286,25.3372,70.7964,1212553,605,2,1725,0.65,2,1316,10
2025,Karak,39,0.3571,29.7964,46.8238,853502,500,0,3372,0.2,373,679,7
2025,Khyber,39,0.0143,26.4034,51.4882,1193210,1000,0,2576,0.2,774,836,133
2025,Kohat,39,0.2,29.0796,48.1121,1200463,500,0,2545,0.65,428,865,18
2025,Kohistan Lower,39,0.2714,4.5184,64.9711,244203,1500,2,1200,0.2,1,120,0
2025,Kohistan Upper,39,0.2714,4.5184,64.9711,369931,2500,2,4000,0.2,78,395,7
2025,Kolai Palas,39,0.2714,4.5184,64.9711,331246,,,,,12,116,4
2025,L & C Kurram,39,0.5286,15.0762,66.3635,604463,,,,,15,37,0
2025,Lakki Marwat,39,0.3714,29.5992,59.0626,1059019,250,1,3164,0.2,1184,965,14
2025,Malakand,39,0.9714,26.4165,54.5215,870427,700,1,952,0.2,101,1532,6
2025,Mansehra,39,0.5571,22.8722,63.2341,1881089,1000,0,4579,0.2,16,1142,31
2025,Mardan,39,1.5429,26.1005,73.086,2868781,300,0,1632,0.65,432,1452,19
2025,Mohmand,39,0.9714,26.4165,54.5215,563359,600,0,2296,0.2,391,132,5
2025,North Waziristan,39,1.1714,13.5166,59.2119,656447,1000,1,4707,0.2,80,35,19
2025,Nowshera,39,0.5857,28.696,61.682,1835149,280,2,1748,0.65,861,2762,18
2025,Orakzai,39,0.6714,24.8439,52.8297,307067,1200,0,1538,0.2,21,109,0
2025,Peshawar,39,0.3,28.5564,64.0743,5160904,330,0,1257,0.75,81,5047,125
2025,Shangla,39,0.7286,17.9982,57.2778,915157,2000,2,1586,0.35,1127,1230,2
2025,South Waziristan (Lower),39,0,26.5262,48.3966,820861,,,,,66,78,16
2025,South Waziristan (Upper),39,,,,0,,,,,95,79,0
2025,Swabi,39,0.6,25.8313,72.5947,1963296,340,2,1543,0.65,175,1467,64
2025,Swat,39,0.3571,23.159,65.3212,2791410,980,1,5337,0.35,111,3271,35
2025,Tank,39,0,30.2904,54.7517,472690,250,0,1679,0.2,334,665,1
2025,Tor Ghar,39,0.6143,25.8951,71.0508,206726,,,,,102,109,26
2025,Upper Kurram,39,0.5286,15.0762,66.3635,748325,,,,,27,212,10
2025,Badin,40,3.6857,28.435,78.2997,2182111,9,1,6726,0.35,4327,2354,252
2025,Dadu,40,0.0143,30.7096,62.2434,1873835,40,2,19070,0.35,4005,2501,125
2025,Ghotki,40,0.0143,31.2454,56.7592,1989892,72,1,6083,0.35,5806,1211,78
2025,Hyderabad,40,1.7714,30.1196,67.688,2659637,20,2,993,0.75,1185,1553,83
2025,Jacobabad,40,0,32.7765,45.2435,1216179,55,0,2686,0.35,1052,739,165
2025,Jamshoro,40,0.8571,30.0382,68.01,1200463,33,2,11204,0.35,3219,1793,143
2025,Kamber,40,0.0143,33.4988,45.1583,1621170,50,0,5599,0.2,3230,1547,27
2025,Central,40,3.4857,29.6419,70.5615,3591719,10,0,69,0.95,40,1176,18
2025,East,40,3.9714,29.1492,74.598,3514347,10,0,165,0.95,61,297,0
2025,Keamari,40,2.3857,29.7683,71.2507,2215961,2,0,559,0.2,11,638,0
2025,Korangi,40,2.9,29.632,71.7966,2970331,8,0,95,0.2,115,386,0
2025,Malir,40,2.7286,29.1735,73.7716,2428732,20,0,2268,0.75,143,1277,2
2025,South,40,0.6857,29.0917,70.3919,2166395,4,0,122,0.95,6,84,0
2025,West,40,2.5143,29.7281,71.3935,4732945,15,0,929,0.75,301,802,21
2025,Kashmore,40,0,31.3096,55.3044,1316520,60,2,2592,0.35,2194,335,3
2025,Khairpur,40,0.3571,32.8983,50.1066,2908676,53,2,15910,0.5,6690,2790,135
2025,Larkana,40,0.0429,33.519,45.7695,1842403,48,2,1906,0.5,5508,1401,13
2025,Matiari,40,0.5857,30.307,66.1033,930873,25,2,1417,0.2,3184,1211,61
2025,Mirpurkhas,40,1.8857,29.975,67.0224,1820642,16,0,2925,0.5,5970,2493,28
2025,Naushero Feroze,40,0.0429,32.017,55.5074,1948788,38,2,2945,0.2,2074,1335,21
2025,Sanghar,40,1.3429,29.9572,68.7766,2486760,16,1,10608,0.2,6261,1898,973
2025,Shaheed Benazirabad,40,0.4714,30.8641,62.33,1949997,30,2,4502,0.5,2520,1574,47
2025,Shikarpur,40,0,33.4433,44.757,1488188,52,1,2512,0.35,1336,738,90
2025,Sujawal,40,4.7857,28.6637,77.4017,945380,,,,,1200,2838,50
2025,Sukkur,40,0.0143,32.5509,50.6831,1798882,65,2,5165,0.75,2885,1322,63
2025,Tando Allahyar,40,0.9571,29.6119,69.6877,1011871,18,0,2343,0.2,3724,1324,205
2025,Tando Muhammad Khan,40,2.8,29.3618,72.1852,818443,14,2,1733,0.2,2089,1289,54
2025,Tharparkar,40,2.7,28.6811,75.499,1994728,56,0,19638,0.35,3551,1922,38
2025,Thatta,40,3.7286,28.8018,76.1334,1184747,10,2,17355,0.35,1402,1118,110
2025,Umerkot,40,0.9,29.7589,68.7958,1297177,12,0,5608,0.35,3058,1687,44
2025,Barkhan,40,1.0714,27.9792,40.411,206726,1100,0,3514,0.2,113,84,33
2025,Chagai,40,0,28.0515,12.0817,273217,919,0,44748,0.2,37,147,0
2025,Dera Bugti,40,1.0857,29.7752,46.5951,378394,250,0,10160,0.2,79,86,0
2025,Gwadar,40,0,27.8375,85.0772,317947,12,0,12637,0.35,0,13,2
2025,Harnai,40,,,,0,,,,,82,234,2
2025,Hub,40,1.3429,29.1883,70.6579,461810,,,,,191,205,2
2025,Jaffarabad,40,,,,621388,55,1,1643,0.2,745,514,52
2025,Jhal Magsi,40,,,,180130,60,0,3615,0.2,206,253,9
2025,Kachhi (Bolan),40,0,28.8164,31.6029,417079,,,,,227,275,29
2025,Kalat,40,0,20.0598,22.9905,498077,2000,0,7654,0.2,11,11,0
2025,Kharan,40,0,29.0738,12.1348,188592,700,0,14958,0.2,39,193,0
2025,Khuzdar,40,0,25.5916,40.0289,969559,1237,0,35380,0.2,49,89,1
2025,Killa Abdullah,40,0,24.0585,10.6517,915157,1500,0,3553,0.2,9,230,2
2025,Killa Saifullah,40,0,23.5755,27.7245,413453,1500,0,6831,0.2,192,129,0
2025,Kohlu,40,0.8143,25.9401,43.4581,258710,1000,0,7610,0.2,94,165,26
2025,Lasbella,40,0.1714,29.5424,65.4988,697550,,,,,544,406,4
2025,Loralai,40,0.0143,23.9124,37.0343,479944,1400,0,3785,0.2,52,245,2
2025,Mastung,40,0,21.353,29.905,321574,1700,0,3308,0.2,48,100,0
2025,MusaKhel,40,0.1143,24.365,42.9771,201891,,,,,239,139,1
2025,Naseerabad,40,0.0143,33.764,42.5086,592374,,,,,122,279,94
